Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Fibroblast growth factor-binding protein 2,Eosin,delta_time3_vs_time1,20,17,-0.21938292257178513,"[-0.61, 0.26]",0.366838231517981,0.9996383778459805,False
Lymphatic vessel endothelial hyaluronic acid receptor 1,Eosin,delta_time3_vs_time1,20,17,-0.028891238717847628,"[-0.48, 0.43]",0.9065365235178868,0.9996383778459805,False
Haptoglobin,Eosin,delta_time3_vs_time1,20,17,-0.1003646741064177,"[-0.53, 0.37]",0.6826758944994418,0.9996383778459805,False
Tenascin-X,Eosin,delta_time3_vs_time1,20,17,-0.06650773851099132,"[-0.51, 0.40]",0.7867612809788862,0.9996383778459805,False
Zinc finger protein 512B,Eosin,delta_time3_vs_time1,20,17,0.007339825425311309,"[-0.45, 0.46]",0.9762092163545658,0.9996383778459805,False
Immunoglobulin lambda variable 3-19,Eosin,delta_time3_vs_time1,20,17,0.27061139602563594,"[-0.21, 0.65]",0.26247656839501726,0.9996383778459805,False
Complement C1q subcomponent subunit B,Eosin,delta_time3_vs_time1,20,17,0.03550179981122853,"[-0.43, 0.48]",0.8852732614921064,0.9996383778459805,False
Ubiquitin-ribosomal protein eS31 fusion protein,Eosin,delta_time3_vs_time1,20,17,0.020773978928841016,"[-0.44, 0.47]",0.9327282420764824,0.9996383778459805,False
Kinesin-like protein KIF21A,Eosin,delta_time3_vs_time1,20,17,-0.6340080879464166,"[-0.84, -0.25]",0.0035561094216649985,0.9996383778459805,False
Attractin,Eosin,delta_time3_vs_time1,20,17,0.010522148481135139,"[-0.45, 0.46]",0.9658991084123635,0.9996383778459805,False
Immunoglobulin lambda variable 1-44,Eosin,delta_time3_vs_time1,20,17,0.20350861558395703,"[-0.28, 0.60]",0.4033526864349609,0.9996383778459805,False
Immunoglobulin heavy variable 1-46,Eosin,delta_time3_vs_time1,20,17,0.15069874096713623,"[-0.33, 0.57]",0.5380140529986883,0.9996383778459805,False
Fibulin-1,Eosin,delta_time3_vs_time1,20,17,-0.37060426713671923,"[-0.71, 0.10]",0.11829207279589629,0.9996383778459805,False
Secreted phosphoprotein 24,Eosin,delta_time3_vs_time1,20,17,0.1654523588292043,"[-0.31, 0.58]",0.4984578370572198,0.9996383778459805,False
Scavenger receptor class B member 1,Eosin,delta_time3_vs_time1,20,17,0.10087931304224328,"[-0.37, 0.53]",0.6811301508909855,0.9996383778459805,False
Immunoglobulin lambda variable 2-18,Eosin,delta_time3_vs_time1,20,17,-0.5425838128439671,"[-0.80, -0.12]",0.016383137092713048,0.9996383778459805,False
Collagen alpha-2(VI) chain,Eosin,delta_time3_vs_time1,20,17,0.007339825425311309,"[-0.45, 0.46]",0.9762092163545658,0.9996383778459805,False
Adiponectin,Eosin,delta_time3_vs_time1,20,17,-0.21801179169346124,"[-0.61, 0.26]",0.36991591499062393,0.9996383778459805,False
Nidogen-1,Eosin,delta_time3_vs_time1,20,17,-0.031473329964910285,"[-0.48, 0.43]",0.8982230459422037,0.9996383778459805,False
Alpha-1-antitrypsin,Eosin,delta_time3_vs_time1,20,17,-0.12339610491513245,"[-0.55, 0.35]",0.6147630166501041,0.9996383778459805,False
"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Eosin,delta_time3_vs_time1,20,17,-0.3115245165050207,"[-0.67, 0.17]",0.1941802157917935,0.9996383778459805,False
Complement C1s subcomponent,Eosin,delta_time3_vs_time1,20,17,0.033251091581883635,"[-0.43, 0.48]",0.8925050863572463,0.9996383778459805,False
Alpha-actinin-4,Eosin,delta_time3_vs_time1,20,17,0.11122283137491501,"[-0.36, 0.54]",0.6503277949562802,0.9996383778459805,False
Complement component C1q receptor,Eosin,delta_time3_vs_time1,20,17,0.2665762127873662,"[-0.21, 0.64]",0.26993682860172796,0.9996383778459805,False
Inter-alpha-trypsin inhibitor heavy chain H3,Eosin,delta_time3_vs_time1,20,17,0.10930363423918077,"[-0.36, 0.54]",0.6560039788982874,0.9996383778459805,False
Immunoglobulin kappa variable 1D-8,Eosin,delta_time3_vs_time1,20,17,0.22211976449911142,"[-0.26, 0.61]",0.36073857955646726,0.9996383778459805,False
Low-density lipoprotein receptor,Eosin,delta_time3_vs_time1,20,17,-0.1896459916628034,"[-0.59, 0.29]",0.4367904691484392,0.9996383778459805,False
Prolactin-inducible protein,Eosin,delta_time3_vs_time1,20,17,0.049055544027096505,"[-0.41, 0.49]",0.8419257092334718,0.9996383778459805,False
Hyaluronan-binding protein 2,Eosin,delta_time3_vs_time1,20,17,0.14080510298203636,"[-0.33, 0.56]",0.5653149911939969,0.9996383778459805,False
N-acetylmuramoyl-L-alanine amidase,Eosin,delta_time3_vs_time1,20,17,0.20925090169739896,"[-0.27, 0.61]",0.38992230875988165,0.9996383778459805,False
Serpin A11,Eosin,delta_time3_vs_time1,20,17,0.1947794923375722,"[-0.28, 0.60]",0.42424253912985477,0.9996383778459805,False
C4b-binding protein alpha chain,Eosin,delta_time3_vs_time1,20,17,0.2758691675470161,"[-0.20, 0.65]",0.25295205609376453,0.9996383778459805,False
Inter-alpha-trypsin inhibitor heavy chain H2,Eosin,delta_time3_vs_time1,20,17,-0.08032396712454484,"[-0.52, 0.39]",0.7437562639694676,0.9996383778459805,False
Fibrillin-1,Eosin,delta_time3_vs_time1,20,17,0.18021800295863782,"[-0.30, 0.59]",0.46033237476810507,0.9996383778459805,False
Golgi-associated RAB2 interactor protein 1B,Eosin,delta_time3_vs_time1,20,17,-0.4370287059731573,"[-0.74, 0.02]",0.06134554335898388,0.9996383778459805,False
Neurogenic locus notch homolog protein 3,Eosin,delta_time3_vs_time1,20,17,0.08290821293281589,"[-0.39, 0.52]",0.7357883579587583,0.9996383778459805,False
Immunoglobulin heavy constant alpha 1,Eosin,delta_time3_vs_time1,20,17,-0.11888193447141904,"[-0.54, 0.35]",0.6278609360888908,0.9996383778459805,False
Apolipoprotein C-III,Eosin,delta_time3_vs_time1,20,17,0.12079088954198189,"[-0.35, 0.55]",0.6223087850717834,0.9996383778459805,False
Glutathione peroxidase 3,Eosin,delta_time3_vs_time1,20,17,-0.09916810503156903,"[-0.53, 0.37]",0.6862745182085244,0.9996383778459805,False
Contactin-1,Eosin,delta_time3_vs_time1,20,17,0.034957567393314216,"[-0.43, 0.48]",0.887021178076189,0.9996383778459805,False
Stomatin,Eosin,delta_time3_vs_time1,20,17,0.2695276954928799,"[-0.21, 0.64]",0.26446727931010583,0.9996383778459805,False
Immunoglobulin heavy variable 3-13,Eosin,delta_time3_vs_time1,20,17,-0.1307469388889092,"[-0.55, 0.34]",0.5936727324509561,0.9996383778459805,False
Immunoglobulin heavy variable 1-69-2,Eosin,delta_time3_vs_time1,20,17,0.29796074216153506,"[-0.18, 0.66]",0.2153496219709241,0.9996383778459805,False
Apolipoprotein E,Eosin,delta_time3_vs_time1,20,17,-0.347938958459433,"[-0.69, 0.13]",0.14436219165040434,0.9996383778459805,False
Mucosal addressin cell adhesion molecule 1,Eosin,delta_time3_vs_time1,20,17,0.0464309521264517,"[-0.42, 0.49]",0.850289602052398,0.9996383778459805,False
Protein S100-A11,Eosin,delta_time3_vs_time1,20,17,0.128137986530763,"[-0.35, 0.55]",0.6011236220562315,0.9996383778459805,False
Complement factor H-related protein 4,Eosin,delta_time3_vs_time1,20,17,-0.12092437297216903,"[-0.55, 0.35]",0.6219212764778486,0.9996383778459805,False
Immunoglobulin kappa variable 1D-16,Eosin,delta_time3_vs_time1,20,17,-0.01972846948113679,"[-0.47, 0.44]",0.9361071244907235,0.9996383778459805,False
Immunoglobulin lambda variable 1-47,Eosin,delta_time3_vs_time1,20,17,-0.42908251788099583,"[-0.74, 0.03]",0.06677190627660909,0.9996383778459805,False
Fructose-bisphosphate aldolase A,Eosin,delta_time3_vs_time1,20,17,0.0832886396273972,"[-0.39, 0.52]",0.7346175591372673,0.9996383778459805,False
Thrombospondin-1,Eosin,delta_time3_vs_time1,20,17,0.26962117885583203,"[-0.21, 0.64]",0.2642951828913395,0.9996383778459805,False
Aminopeptidase N,Eosin,delta_time3_vs_time1,20,17,0.05356730135850747,"[-0.41, 0.50]",0.8275861831174601,0.9996383778459805,False
Apolipoprotein M,Eosin,delta_time3_vs_time1,20,17,0.14743240818738634,"[-0.33, 0.56]",0.5469604188692128,0.9996383778459805,False
Immunoglobulin heavy variable 3-43,Eosin,delta_time3_vs_time1,20,17,0.03214009718994382,"[-0.43, 0.48]",0.8960778905721516,0.9996383778459805,False
Cysteine-rich secretory protein 3,Eosin,delta_time3_vs_time1,20,17,0.24868220584083253,"[-0.23, 0.63]",0.30459321125323163,0.9996383778459805,False
Complement component C8 alpha chain,Eosin,delta_time3_vs_time1,20,17,-0.13535309182551353,"[-0.56, 0.34]",0.5806128639812467,0.9996383778459805,False
Immunoglobulin heavy variable 2-70D,Eosin,delta_time3_vs_time1,20,17,-0.13388579036836956,"[-0.55, 0.34]",0.5847598308554741,0.9996383778459805,False
Immunoglobulin heavy variable 3-23,Eosin,delta_time3_vs_time1,20,17,-0.10688897368897793,"[-0.54, 0.37]",0.6631712241045036,0.9996383778459805,False
Plasma kallikrein,Eosin,delta_time3_vs_time1,20,17,-0.22310644543270247,"[-0.61, 0.26]",0.35855381261209673,0.9996383778459805,False
Galectin-7,Eosin,delta_time3_vs_time1,20,17,0.024826421427396696,"[-0.43, 0.47]",0.9196424432067354,0.9996383778459805,False
Extracellular superoxide dismutase [Cu-Zn],Eosin,delta_time3_vs_time1,20,17,-0.12118916966983984,"[-0.55, 0.35]",0.6211528412121063,0.9996383778459805,False
Immunoglobulin heavy variable 1-8,Eosin,delta_time3_vs_time1,20,17,0.20183504503195585,"[-0.28, 0.60]",0.40731370640515585,0.9996383778459805,False
Cystatin-C,Eosin,delta_time3_vs_time1,20,17,-0.1447186556421556,"[-0.56, 0.33]",0.5544437597049645,0.9996383778459805,False
Immunoglobulin lambda-like polypeptide 1,Eosin,delta_time3_vs_time1,20,17,0.2299911482418233,"[-0.25, 0.62]",0.3435208074300059,0.9996383778459805,False
Inhibin beta C chain,Eosin,delta_time3_vs_time1,20,17,0.21247611768182123,"[-0.27, 0.61]",0.3824887971412798,0.9996383778459805,False
Mannose-binding protein C,Eosin,delta_time3_vs_time1,20,17,-0.2092211215288149,"[-0.61, 0.27]",0.3899913157879421,0.9996383778459805,False
IgGFc-binding protein,Eosin,delta_time3_vs_time1,20,17,-0.07083688439329909,"[-0.51, 0.40]",0.7732161885876325,0.9996383778459805,False
Macrophage mannose receptor 1,Eosin,delta_time3_vs_time1,20,17,0.31095825705982183,"[-0.17, 0.67]",0.19503512439800946,0.9996383778459805,False
Aromatase,Eosin,delta_time3_vs_time1,20,17,-0.3415300981033778,"[-0.69, 0.13]",0.1524062580758025,0.9996383778459805,False
Cadherin-5,Eosin,delta_time3_vs_time1,20,17,-0.3086394627210763,"[-0.67, 0.17]",0.19856205126850562,0.9996383778459805,False
Immunoglobulin kappa variable 1-8,Eosin,delta_time3_vs_time1,20,17,-0.3947055996479809,"[-0.72, 0.07]",0.09444895612156277,0.9996383778459805,False
Retinol-binding protein 4,Eosin,delta_time3_vs_time1,20,17,0.010870915226010185,"[-0.45, 0.46]",0.9647694585746281,0.9996383778459805,False
Complement component C8 beta chain,Eosin,delta_time3_vs_time1,20,17,0.02063928829637596,"[-0.44, 0.47]",0.9331634752786807,0.9996383778459805,False
Tumor necrosis factor receptor superfamily member 1B,Eosin,delta_time3_vs_time1,20,17,-0.45682008191794515,"[-0.75, -0.00]",0.049273435257209605,0.9996383778459805,False
Formin-2,Eosin,delta_time3_vs_time1,20,17,0.006186249596629518,"[-0.45, 0.46]",0.9799475521514114,0.9996383778459805,False
Scavenger receptor cysteine-rich domain-containing protein DMBT1,Eosin,delta_time3_vs_time1,20,17,-0.2788217853414087,"[-0.65, 0.20]",0.24770057021367453,0.9996383778459805,False
Apolipoprotein L1,Eosin,delta_time3_vs_time1,20,17,-0.3521288873747261,"[-0.70, 0.12]",0.13926585770267463,0.9996383778459805,False
Leucine-rich alpha-2-glycoprotein,Eosin,delta_time3_vs_time1,20,17,-0.08088608271506872,"[-0.52, 0.39]",0.7420209607504331,0.9996383778459805,False
Immunoglobulin heavy variable 1-2,Eosin,delta_time3_vs_time1,20,17,-0.16304406523046464,"[-0.57, 0.31]",0.5048171706638069,0.9996383778459805,False
Ras-related protein Rab-10,Eosin,delta_time3_vs_time1,20,17,-0.0020255113343752964,"[-0.46, 0.45]",0.9934338359347872,0.9996942551665805,False
Immunoglobulin heavy variable 1-24,Eosin,delta_time3_vs_time1,20,17,-0.35417848479469766,"[-0.70, 0.12]",0.13681925795253488,0.9996383778459805,False
Annexin A3,Eosin,delta_time3_vs_time1,20,17,-0.1815195162578292,"[-0.59, 0.30]",0.4570446665133441,0.9996383778459805,False
Hemoglobin subunit beta,Eosin,delta_time3_vs_time1,20,17,-0.17004567899163092,"[-0.58, 0.31]",0.4864370403868167,0.9996383778459805,False
Immunoglobulin lambda variable 4-69,Eosin,delta_time3_vs_time1,20,17,-0.11606468377974868,"[-0.54, 0.36]",0.6360898547909226,0.9996383778459805,False
Elongation factor 2,Eosin,delta_time3_vs_time1,20,17,-0.06381405485236778,"[-0.50, 0.40]",0.7952192651063847,0.9996383778459805,False
Multiple inositol polyphosphate phosphatase 1,Eosin,delta_time3_vs_time1,20,17,-0.06809607250505072,"[-0.51, 0.40]",0.7817846493246361,0.9996383778459805,False
Collagen alpha-1(VI) chain,Eosin,delta_time3_vs_time1,20,17,0.09518823180827167,"[-0.38, 0.53]",0.6982899952083573,0.9996383778459805,False
Hepatocyte growth factor activator,Eosin,delta_time3_vs_time1,20,17,-0.15921929908791652,"[-0.57, 0.32]",0.5149960094470912,0.9996383778459805,False
Fibrinogen beta chain,Eosin,delta_time3_vs_time1,20,17,-0.2000045318244055,"[-0.60, 0.28]",0.41167019690654183,0.9996383778459805,False
Hemicentin-1,Eosin,delta_time3_vs_time1,20,17,-0.23465000890344906,"[-0.62, 0.25]",0.33355903495641614,0.9996383778459805,False
C-type mannose receptor 2,Eosin,delta_time3_vs_time1,20,17,-0.1648883488551893,"[-0.58, 0.31]",0.4999436799927742,0.9996383778459805,False
Platelet glycoprotein Ib beta chain,Eosin,delta_time3_vs_time1,20,17,0.11456694349562391,"[-0.36, 0.54]",0.6404813603924315,0.9996383778459805,False
Complement C2,Eosin,delta_time3_vs_time1,20,17,0.20609425909622037,"[-0.27, 0.60]",0.39727438388487046,0.9996383778459805,False
Annexin A2,Eosin,delta_time3_vs_time1,20,17,0.06960833238096761,"[-0.40, 0.51]",0.7770539055419866,0.9996383778459805,False
Protein disulfide-isomerase A3,Eosin,delta_time3_vs_time1,20,17,-0.1758036724276554,"[-0.58, 0.30]",0.4715721738511651,0.9996383778459805,False
Dipeptidyl peptidase 4,Eosin,delta_time3_vs_time1,20,17,-0.010522955816537902,"[-0.46, 0.45]",0.9658964933934608,0.9996383778459805,False
Proteasome subunit alpha type-4,Eosin,delta_time3_vs_time1,20,17,-0.1459926246392128,"[-0.56, 0.33]",0.5509250497898555,0.9996383778459805,False
Coagulation factor XI,Eosin,delta_time3_vs_time1,20,17,-0.01201278456164378,"[-0.46, 0.44]",0.9610714227397645,0.9996383778459805,False
Collectin-11,Eosin,delta_time3_vs_time1,20,17,-0.07905404879938424,"[-0.51, 0.39]",0.7476809648392246,0.9996383778459805,False
High mobility group protein B1,Eosin,delta_time3_vs_time1,20,17,0.1419051541730202,"[-0.33, 0.56]",0.5622498395343798,0.9996383778459805,False
Immunoglobulin lambda variable 3-16,Eosin,delta_time3_vs_time1,20,17,0.08154561878037649,"[-0.39, 0.52]",0.7399864303543493,0.9996383778459805,False
Prothrombin,Eosin,delta_time3_vs_time1,20,17,0.12933234409436006,"[-0.35, 0.55]",0.5977079011890596,0.9996383778459805,False
Immunoglobulin kappa joining 1,Eosin,delta_time3_vs_time1,20,17,-0.3540665133564561,"[-0.70, 0.12]",0.13695213488500282,0.9996383778459805,False
Immunoglobulin heavy variable 3-7,Eosin,delta_time3_vs_time1,20,17,-0.48968621290810377,"[-0.77, -0.05]",0.03332702811962618,0.9996383778459805,False
Immunoglobulin heavy variable 3-74,Eosin,delta_time3_vs_time1,20,17,-0.17403816619210286,"[-0.58, 0.30]",0.4761056552814844,0.9996383778459805,False
Ezrin,Eosin,delta_time3_vs_time1,20,17,0.17424974260822382,"[-0.30, 0.58]",0.47556122597467587,0.9996383778459805,False
Intercellular adhesion molecule 2,Eosin,delta_time3_vs_time1,20,17,0.2530427545038665,"[-0.23, 0.63]",0.2959115006261851,0.9996383778459805,False
Lysozyme C,Eosin,delta_time3_vs_time1,20,17,-0.39321848131780723,"[-0.72, 0.07]",0.09580964498639337,0.9996383778459805,False
Protein AMBP,Eosin,delta_time3_vs_time1,20,17,0.37165926113273035,"[-0.10, 0.71]",0.11716663044239094,0.9996383778459805,False
Prolyl endopeptidase FAP,Eosin,delta_time3_vs_time1,20,17,0.13348056610247905,"[-0.34, 0.55]",0.5859072980840997,0.9996383778459805,False
"Actin, cytoplasmic 2",Eosin,delta_time3_vs_time1,20,17,0.17108372525345913,"[-0.31, 0.58]",0.48374034083599715,0.9996383778459805,False
Kallistatin,Eosin,delta_time3_vs_time1,20,17,0.1720464250706379,"[-0.31, 0.58]",0.4812459852784178,0.9996383778459805,False
Hemopexin,Eosin,delta_time3_vs_time1,20,17,0.06619586013924336,"[-0.40, 0.51]",0.7877394074669332,0.9996383778459805,False
C4b-binding protein beta chain,Eosin,delta_time3_vs_time1,20,17,-0.06712398946014346,"[-0.51, 0.40]",0.7848294678924728,0.9996383778459805,False
Peptidyl-prolyl cis-trans isomerase A,Eosin,delta_time3_vs_time1,20,17,-0.12834695680246083,"[-0.55, 0.35]",0.600525414167146,0.9996383778459805,False
Complement C1r subcomponent-like protein,Eosin,delta_time3_vs_time1,20,17,-0.16444332282665303,"[-0.58, 0.31]",0.5011175735907067,0.9996383778459805,False
Immunoglobulin heavy variable 3-30;Immunoglobulin heavy variable 3-30-5,Eosin,delta_time3_vs_time1,20,17,-0.139761778708339,"[-0.56, 0.34]",0.5682288024466715,0.9996383778459805,False
Immunoglobulin lambda variable 3-9,Eosin,delta_time3_vs_time1,20,17,0.20925090169739896,"[-0.27, 0.61]",0.38992230875988165,0.9996383778459805,False
Immunoglobulin heavy variable 1-45,Eosin,delta_time3_vs_time1,20,17,0.2011506332624907,"[-0.28, 0.60]",0.4089396254974843,0.9996383778459805,False
Hemoglobin subunit gamma-1,Eosin,delta_time3_vs_time1,20,17,0.025729317291391853,"[-0.43, 0.47]",0.9167294664139007,0.9996383778459805,False
Apolipoprotein F,Eosin,delta_time3_vs_time1,20,17,0.12030304215507995,"[-0.35, 0.54]",0.6237258371242849,0.9996383778459805,False
Immunoglobulin gamma-1 heavy chain,Eosin,delta_time3_vs_time1,20,17,-0.011507024956166286,"[-0.46, 0.45]",0.9627092763755127,0.9996383778459805,False
Low affinity immunoglobulin gamma Fc region receptor III-B,Eosin,delta_time3_vs_time1,20,17,0.432112701102896,"[-0.03, 0.74]",0.06466190728378252,0.9996383778459805,False
Multiple epidermal growth factor-like domains protein 8,Eosin,delta_time3_vs_time1,20,17,-0.029895043918172028,"[-0.48, 0.43]",0.9033034515388416,0.9996383778459805,False
Complement C4-B,Eosin,delta_time3_vs_time1,20,17,0.026400288682217457,"[-0.43, 0.47]",0.9145653940761891,0.9996383778459805,False
Glyceraldehyde-3-phosphate dehydrogenase,Eosin,delta_time3_vs_time1,20,17,-0.01720829597836831,"[-0.47, 0.44]",0.9442560260012889,0.9996383778459805,False
Complement C1r subcomponent,Eosin,delta_time3_vs_time1,20,17,0.37087151365258453,"[-0.10, 0.71]",0.11800625545065097,0.9996383778459805,False
Sex hormone-binding globulin,Eosin,delta_time3_vs_time1,20,17,-0.017162533182154226,"[-0.47, 0.44]",0.9444040499338733,0.9996383778459805,False
Biotinidase,Eosin,delta_time3_vs_time1,20,17,0.11542459962922995,"[-0.36, 0.54]",0.6379652262943369,0.9996383778459805,False
Cholinesterase,Eosin,delta_time3_vs_time1,20,17,0.31073069399451975,"[-0.17, 0.67]",0.1953793921654379,0.9996383778459805,False
Immunoglobulin heavy variable 2-5,Eosin,delta_time3_vs_time1,20,17,-0.0045956266336386106,"[-0.46, 0.45]",0.9851028457638951,0.9996383778459805,False
Immunoglobulin lambda variable 1-36,Eosin,delta_time3_vs_time1,20,17,-0.24210996450033578,"[-0.63, 0.24]",0.31796507837986476,0.9996383778459805,False
Immunoglobulin kappa variable 3-11,Eosin,delta_time3_vs_time1,20,17,-0.04565190930553814,"[-0.49, 0.42]",0.8527751988058669,0.9996383778459805,False
Immunoglobulin kappa variable 6-21,Eosin,delta_time3_vs_time1,20,17,-0.11092475554580648,"[-0.54, 0.36]",0.6512081803974652,0.9996383778459805,False
Immunoglobulin kappa light chain,Eosin,delta_time3_vs_time1,20,17,-0.4083472534837437,"[-0.73, 0.06]",0.08261620346814806,0.9996383778459805,False
Neuropilin-1,Eosin,delta_time3_vs_time1,20,17,-0.05655850879832888,"[-0.50, 0.41]",0.8181077818500324,0.9996383778459805,False
Ficolin-2,Eosin,delta_time3_vs_time1,20,17,0.0033805247702836418,"[-0.45, 0.46]",0.9890414467687028,0.9996383778459805,False
Gamma-glutamyl hydrolase,Eosin,delta_time3_vs_time1,20,17,-0.07774271944334861,"[-0.51, 0.39]",0.7517398921921876,0.9996383778459805,False
Keratinocyte proline-rich protein,Eosin,delta_time3_vs_time1,20,17,0.10957580554588478,"[-0.36, 0.54]",0.6551979018328373,0.9996383778459805,False
Kyphoscoliosis peptidase,Eosin,delta_time3_vs_time1,20,17,0.10991605269065931,"[-0.36, 0.54]",0.6541907210387108,0.9996383778459805,False
Laminin subunit alpha-2,Eosin,delta_time3_vs_time1,20,17,0.12698245039049086,"[-0.35, 0.55]",0.6044359153941228,0.9996383778459805,False
Desmoglein-1,Eosin,delta_time3_vs_time1,20,17,0.008371603448935908,"[-0.45, 0.46]",0.9728659846593697,0.9996383778459805,False
Immunoglobulin lambda variable 3-27,Eosin,delta_time3_vs_time1,20,17,-0.18102437093747673,"[-0.59, 0.30]",0.4582940215286966,0.9996383778459805,False
Myosin-9,Eosin,delta_time3_vs_time1,20,17,-0.14126926785185193,"[-0.56, 0.33]",0.5640207657343004,0.9996383778459805,False
Versican core protein,Eosin,delta_time3_vs_time1,20,17,0.0371645806016727,"[-0.42, 0.48]",0.8799360663418601,0.9996383778459805,False
Proteasome subunit beta type-3,Eosin,delta_time3_vs_time1,20,17,-0.14644651915655113,"[-0.56, 0.33]",0.5496738072153579,0.9996383778459805,False
Alpha-N-acetylglucosaminidase,Eosin,delta_time3_vs_time1,20,17,-0.47736593257631327,"[-0.77, -0.03]",0.03874876551248107,0.9996383778459805,False
Caspase-14,Eosin,delta_time3_vs_time1,20,17,0.13117860586243382,"[-0.34, 0.55]",0.5924436515524574,0.9996383778459805,False
Histidine-rich glycoprotein,Eosin,delta_time3_vs_time1,20,17,0.30108900893617013,"[-0.18, 0.66]",0.21033871931149392,0.9996383778459805,False
"ATP synthase subunit alpha, mitochondrial",Eosin,delta_time3_vs_time1,20,17,-0.05582462107113271,"[-0.50, 0.41]",0.8204311076224655,0.9996383778459805,False
Immunoglobulin kappa constant,Eosin,delta_time3_vs_time1,20,17,-0.06137343387547446,"[-0.50, 0.40]",0.8029016059704575,0.9996383778459805,False
Interleukin-1 receptor accessory protein,Eosin,delta_time3_vs_time1,20,17,0.057848061268415546,"[-0.41, 0.50]",0.8140288699510786,0.9996383778459805,False
Immunoglobulin lambda variable 9-49,Eosin,delta_time3_vs_time1,20,17,0.18085571104110693,"[-0.30, 0.59]",0.45871998259602864,0.9996383778459805,False
Plexin domain-containing protein 2,Eosin,delta_time3_vs_time1,20,17,0.2376383756077878,"[-0.24, 0.62]",0.32725935215429136,0.9996383778459805,False
Immunoglobulin heavy variable 4-28,Eosin,delta_time3_vs_time1,20,17,-0.4733372551589517,"[-0.76, -0.02]",0.040661651422058825,0.9996383778459805,False
Desmoplakin,Eosin,delta_time3_vs_time1,20,17,0.13583588604799238,"[-0.34, 0.56]",0.5792511071987099,0.9996383778459805,False
Endoplasmin,Eosin,delta_time3_vs_time1,20,17,0.20925090169739896,"[-0.27, 0.61]",0.38992230875988165,0.9996383778459805,False
Heparin cofactor 2,Eosin,delta_time3_vs_time1,20,17,-0.12066826170250247,"[-0.55, 0.35]",0.6226648632148403,0.9996383778459805,False
Laminin subunit gamma-1,Eosin,delta_time3_vs_time1,20,17,0.05340927915387677,"[-0.41, 0.50]",0.8280875635675301,0.9996383778459805,False
Polymeric immunoglobulin receptor,Eosin,delta_time3_vs_time1,20,17,-0.3695538666766405,"[-0.71, 0.10]",0.11942024219696026,0.9996383778459805,False
Serum amyloid A-4 protein,Eosin,delta_time3_vs_time1,20,17,-0.08325515043084526,"[-0.52, 0.39]",0.7347206028263783,0.9996383778459805,False
Catalase,Eosin,delta_time3_vs_time1,20,17,-0.06837648127664459,"[-0.51, 0.40]",0.7809068980220492,0.9996383778459805,False
Complement receptor type 1,Eosin,delta_time3_vs_time1,20,17,-0.18102354335671667,"[-0.59, 0.30]",0.45829611114323165,0.9996383778459805,False
Immunoglobulin kappa variable 1-27,Eosin,delta_time3_vs_time1,20,17,-0.1475642446602731,"[-0.56, 0.33]",0.5465980325142533,0.9996383778459805,False
Immunoglobulin kappa variable 2-30,Eosin,delta_time3_vs_time1,20,17,-0.3605990670782422,"[-0.70, 0.11]",0.12935027070985347,0.9996383778459805,False
Protein-glutamine gamma-glutamyltransferase E,Eosin,delta_time3_vs_time1,20,17,0.10396590266249824,"[-0.37, 0.53]",0.671885122147502,0.9996383778459805,False
Periostin,Eosin,delta_time3_vs_time1,20,17,0.07449141974198847,"[-0.39, 0.51]",0.761830313963605,0.9996383778459805,False
Albumin,Eosin,delta_time3_vs_time1,20,17,-0.007596454981441808,"[-0.46, 0.45]",0.9753776316515975,0.9996383778459805,False
Complement factor B,Eosin,delta_time3_vs_time1,20,17,0.1886177587252746,"[-0.29, 0.59]",0.4393269099720688,0.9996383778459805,False
Probable non-functional immunoglobulinn kappa variable 1-37;Probable non-functional immunoglobulinn kappa variable 1D-37,Eosin,delta_time3_vs_time1,20,17,0.04913810656957585,"[-0.41, 0.49]",0.8416628618916333,0.9996383778459805,False
Immunoglobulin lambda variable 8-61,Eosin,delta_time3_vs_time1,20,17,-0.4621435163199655,"[-0.76, -0.01]",0.04635892807284283,0.9996383778459805,False
Annexin A1,Eosin,delta_time3_vs_time1,20,17,-0.011299767069923994,"[-0.46, 0.45]",0.9633805026884266,0.9996383778459805,False
CD5 antigen-like,Eosin,delta_time3_vs_time1,20,17,0.022765298323052238,"[-0.44, 0.47]",0.9262957783323527,0.9996383778459805,False
RB-associated KRAB zinc finger protein,Eosin,delta_time3_vs_time1,20,17,-0.0351545763219922,"[-0.48, 0.43]",0.8863883844900688,0.9996383778459805,False
Immunoglobulin lambda variable 7-46,Eosin,delta_time3_vs_time1,20,17,-0.19859960212161115,"[-0.60, 0.28]",0.415030786784401,0.9996383778459805,False
Basement membrane-specific heparan sulfate proteoglycan core protein,Eosin,delta_time3_vs_time1,20,17,-0.051644732584372154,"[-0.49, 0.41]",0.8336904842421294,0.9996383778459805,False
Vitamin K-dependent protein C,Eosin,delta_time3_vs_time1,20,17,-0.12909322831103984,"[-0.55, 0.35]",0.5983911021473531,0.9996383778459805,False
Immunoglobulin lambda variable 1-40,Eosin,delta_time3_vs_time1,20,17,-0.2846345172638228,"[-0.65, 0.19]",0.23756615327505526,0.9996383778459805,False
Pantetheinase,Eosin,delta_time3_vs_time1,20,17,0.25614757357753376,"[-0.22, 0.64]",0.28982263848385875,0.9996383778459805,False
